Case,Hs,Tp,Theta,Seed,a_x,b_x,c_x,a_y,b_y,c_y
4552,2,9,50,52,-3.3727632125314453,-0.0002843298597474829,0.001049456552894119,-3.3671418351537783,0.0036027060427789425,0.0010557199101721352
4553,2,9,50,53,-3.3674994181858153,0.0022731855781706082,0.001033132161340461,-3.3371393393635262,0.0023243901256300003,0.001011954726216281
4554,2,9,50,54,-3.3752278095009025,0.0014238348730375209,0.0009210518308424799,-3.367827518236823,0.002713902603119324,0.00091878954867078
4555,2,9,50,55,-3.373493010329202,0.0016125589607748304,0.0009279696584738421,-3.348366291207376,0.004522127983609048,0.0009080938647400465
4556,2,9,50,56,-3.3755566310771004,0.0001994456680118104,0.0008060468984634052,-3.3308185442290132,0.0010352602160895934,0.0008086742022633835
4557,2,9,50,57,-3.3746437261916054,0.001470617462250642,0.0010575708342798493,-3.358264171273499,0.0029402605739902283,0.0010238860070712406
4558,2,9,50,58,-3.370764499485862,-9.202821123171405e-05,0.0009455683801556736,-3.363722024716981,0.002144320358581841,0.0009203246616537792
4559,2,9,50,59,-3.38826410838739,-0.00011984983704214566,0.0009678957152180302,-3.360300601015517,0.00019861054043796716,0.0009551035303181159
4560,2,9,50,60,-3.3892974295799596,0.0026033962945135347,0.0008145467470951923,-3.3857391226858056,0.003569768268813778,0.0008598556271615567
4561,2,9,50,61,-3.3641484183719057,-0.0035541786689603037,0.0009363080784957848,-3.327109319232903,0.001368543770954779,0.0009392982211181153
4562,2,9,50,62,-3.36951476823591,-0.0007774902412189177,0.0008545105128852666,-3.3426350532115556,-0.0008299040048051985,0.000849676625876065
4563,2,9,50,63,-3.3954466018785254,0.00036820230076507917,0.0008256897867103511,-3.377102913884128,0.0029876294834185677,0.0007807055512956645
4564,2,9,50,64,-3.3797657330390667,-0.0004944979360282279,0.000951458199525101,-3.3494330918515374,0.003925214508684655,0.0009543548552656969
4565,2,9,50,65,-3.339856004921688,0.001862413589810133,0.0009990430199465444,-3.323298191325941,0.0015217096546069075,0.0009908958668060394
4566,2,9,50,66,-3.3513063211855436,0.00047813187919987514,0.0009988706973657628,-3.3268881713201415,0.001530195598583201,0.000984178113750529
4567,2,9,50,67,-3.389089403274158,-0.001503612813382248,0.0009463064192741456,-3.366311005988835,0.002848933768999357,0.0008731317601151072
4568,2,9,50,68,-3.3689151070426853,0.0005542974911188231,0.001071256881122572,-3.3399394107577374,0.0008702191073878777,0.0010779044669746599
4569,2,9,50,69,-3.384214640513646,-0.0011780656863789511,0.0008764313381135426,-3.350941116149797,0.0008762627287845163,0.0008543562587887918
4570,2,9,50,70,-3.3650960661014864,-0.0003310460569451103,0.0010089722036050635,-3.3398086690505417,0.0025779546372738686,0.0010048923685721674
4571,2,9,50,71,-3.3708213189424563,0.0006731275434395882,0.0008765821462962931,-3.3469103526609296,0.0007189097128644909,0.0008636749838983975
4572,2,9,50,72,-3.398247468804617,0.0016988603693123003,0.0010525395225516989,-3.380292903378972,0.003975577064101474,0.0010753170071208925
4573,2,9,50,73,-3.3499220950825674,-0.0018448967331756534,0.0010814940230128274,-3.34044783466895,-0.0006656219032515826,0.0010747247310634643
4574,2,9,50,74,-3.3661352026454217,0.00032277750144228375,0.0010045945412689929,-3.3298665051234058,0.0003536186320983567,0.0009912049499138814
4575,2,9,50,75,-3.3739908524872564,0.002598729940330367,0.0009399654323788867,-3.3603054886088066,0.004383423380726911,0.0009249329240894021
4576,2,9,50,76,-3.3822147744943063,-0.0015461267912431163,0.0010236217228755653,-3.3598690910579494,0.0004919373176794388,0.0010403146051179376
4577,2,9,50,77,-3.379769806835134,0.0003967734428405701,0.0009061751162315603,-3.37288759328087,-1.0713255111234306e-05,0.0009081363887746415
4578,2,9,50,78,-3.3552363762771638,-0.0007974504308866102,0.0009122974907233069,-3.328040587908448,0.0007439850089224096,0.0008938552017989216
4579,2,9,50,79,-3.3460784726941597,0.0008608960852719104,0.0010048057408486289,-3.3191478166069546,0.004074214309726288,0.0009881079553063993
4580,2,9,50,80,-3.366409304912886,0.0017728064798527203,0.00104691823128249,-3.3446070365209346,0.0015419844051474088,0.0010258752886975438
4581,2,9,50,81,-3.3675758235306574,-5.390539692833344e-05,0.0010550518334274347,-3.337302471500089,0.002722925098641714,0.001040008041794595
4582,2,9,50,82,-3.363572326314452,5.325625613913031e-05,0.0009497902312350422,-3.3312149710898353,0.00013014889260509462,0.0009419933239862609
4583,2,9,50,83,-3.370745593081372,0.002251977721716705,0.000783423621171498,-3.3611217048265583,0.0023440552513217115,0.0007591899783977248
4584,2,9,50,84,-3.3794849258292357,0.0007302547268347692,0.0009161472577032708,-3.338156652725055,0.002659105831556813,0.0009122066152260659
4585,2,9,50,85,-3.369519841475359,-0.0010930192831733114,0.0008936388614152035,-3.3465238061763483,6.75944268334884e-05,0.0008774638191468354
4586,2,9,50,86,-3.382708106883957,0.004397161105710565,0.0009064015074832892,-3.365344211352662,0.0046933154732034885,0.0009029769764194355
4587,2,9,50,87,-3.379743197744236,-0.0027070947303621724,0.0009143511605900819,-3.3649082441665112,0.002580130102029298,0.0009270593587121958
4588,2,9,50,88,-3.381674953551073,-0.0008969655984827716,0.0009667801775834819,-3.363561677583071,-0.0015004639586065271,0.0009547513653385246
4589,2,9,50,89,-3.37687352633156,0.0018200698144815591,0.0010494266388669936,-3.3724411872625892,0.0027246911010980496,0.0010539259183506085
4590,2,9,50,90,-3.381020779341149,-0.0011494856114672139,0.000791362674863883,-3.363771800222078,0.001988178582873678,0.0008134234430860234
4591,2,9,50,91,-3.365911884703828,0.0022925350611563648,0.0008894462692948697,-3.3464280868813927,0.002040297094142256,0.0008882302161925195
4592,2,9,50,92,-3.3769938628812444,0.0011766138498500406,0.001071429007416859,-3.3655316125862873,0.001982399150158746,0.0010396092816506255
4593,2,9,50,93,-3.3615923362474645,0.0008396057539048786,0.000979756341442308,-3.3307026498628187,0.0020339179197686698,0.0009625150091647646
4594,2,9,50,94,-3.3580200222836196,-2.7170042820431417e-05,0.0008890904403778066,-3.3392492377293865,-0.00022529844266878593,0.0008756723853435512
4595,2,9,50,95,-3.3918892940152703,0.000268874640190521,0.0006227750324813697,-3.349244372438532,0.0017311803041973502,0.0006736187081069704
4596,2,9,50,96,-3.3559250561199723,0.0005447497610748054,0.0008579887213069084,-3.3684928368757547,0.0013237812397142853,0.0008829580284997944
4597,2,9,50,97,-3.378963022425268,0.0014732683733390023,0.0009844921831122031,-3.348932099676853,0.0010777487471387984,0.00096783788022642
4598,2,9,50,98,-3.3958890884833304,0.0016226678622373938,0.0009268702211056368,-3.376412259055656,0.0051620192925197934,0.0009367158476522837
4599,2,9,50,99,-3.3883777346172295,-0.0022532306446272497,0.0010095403949036872,-3.3562040125269275,-0.0011931833254400863,0.000971005954125967
4600,2,9,50,100,-3.356793839045017,0.002149347767023834,0.0009276707353373435,-3.3333502121141487,0.0023532797524485377,0.0009179737129388979
4601,2,9,60,1,-3.3739751935161593,0.0005670395562639732,0.0009105851609007764,-3.344171921168707,0.000674507891468615,0.000874689826456533
4602,2,9,60,2,-3.366216668669963,-0.0003118144239507536,0.001079035380506832,-3.3432058273201557,0.0007805252338397533,0.0010673033720181167
4603,2,9,60,3,-3.369056399232574,-0.0005743024466570885,0.0010020076884786943,-3.33369033066561,0.0020701094398945723,0.0009640847543809692
4604,2,9,60,4,-3.3540754293469073,0.00011140447148735768,0.0010617841772947102,-3.3257178079083474,0.0006600261423350439,0.0010428590991939525
4605,2,9,60,5,-3.347972090638019,0.0034168449889609553,0.0008395276572370674,-3.3418236473922818,0.004133020397743728,0.00086921717963458
4606,2,9,60,6,-3.361324983315964,0.0017250261029252713,0.00039246386626741155,-3.3477412518055516,0.006833484558566117,0.0004836863514422751
4607,2,9,60,7,-3.377754290181491,-0.0009728916922114538,0.0008189489899724566,-3.3539089409819502,-0.0010424234028993183,0.0007988855024246168
4608,2,9,60,8,-3.3710245361428375,0.0015096104618325592,0.0009966572436544262,-3.3418983076043247,0.0043609775535540015,0.0009745715969292981
4609,2,9,60,9,-3.3523220999864933,0.0002822160276209321,0.0009297065472442286,-3.323287514861633,0.003640925910175309,0.0009310404612763441
4610,2,9,60,10,-3.358024995665213,-0.0003130692468940377,0.0009298572852921572,-3.3513523209159355,-0.0008429723000670907,0.0009303087319911219
4611,2,9,60,11,-3.3521993656908777,0.0007767330713671738,0.0010241100482461772,-3.331983737572734,0.0023676630867565628,0.0010097012920085161
4612,2,9,60,12,-3.389868355792548,-0.002170953453959833,0.0009400916543689324,-3.3525243146401307,-0.0009223823169147271,0.0008822793933778599
4613,2,9,60,13,-3.3848552072702818,0.00021499851953947502,0.0010138050390059263,-3.3618993794159167,0.0005768090196918167,0.000997999748994376
4614,2,9,60,14,-3.3659291711917985,-0.0005146619494801875,0.0008298080465235264,-3.3395652192440073,0.0006094746122773283,0.0008244142416434159
4615,2,9,60,15,-3.388623514803717,-0.002070554918313879,0.0007977751339259967,-3.364068130812074,-0.002706421180015953,0.0007797856777613738
4616,2,9,60,16,-3.3819999625120674,-9.840654654514583e-05,0.0010385883056778158,-3.3582430967369445,0.0007547757710846192,0.001025604251337739
4617,2,9,60,17,-3.3771878701155473,0.004221453491219356,0.000919538588081286,-3.3569207384939177,0.004629658604569511,0.0009210011942102237
4618,2,9,60,18,-3.381716857593789,0.0008545744899137582,0.0008505956374990007,-3.355298868435938,0.0013594506241834253,0.0008335105834326004
4619,2,9,60,19,-3.37397822645283,0.0009871170337489496,0.0009803090691208956,-3.3633931774305634,0.0017982975275364472,0.0009682185336768894
4620,2,9,60,20,-3.3776470418139617,0.000704887502576455,0.0009952825799925602,-3.3321070466062883,0.004118690484443405,0.0009600188811440613
4621,2,9,60,21,-3.363041921473181,-0.0008659518508547249,0.0008328534038372236,-3.3365204269877897,-0.0007185283445688282,0.0008046145384518206
4622,2,9,60,22,-3.3799046350520094,0.0035841234715848756,0.0009009501162685744,-3.357614664139497,0.00268039333887632,0.0009244767851136733
4623,2,9,60,23,-3.350238545225117,0.0009305072223915017,0.0008289467551117108,-3.3360078556730772,0.006780602327513513,0.0008360306550199547
4624,2,9,60,24,-3.364126005531988,2.0148768566443124e-05,0.0011317761848226447,-3.33407501171986,0.0009159315759862448,0.0011426010545406153
4625,2,9,60,25,-3.3729931094092964,0.0039562062485389874,0.001054313485870902,-3.3561756313033837,0.0034175855890973867,0.0010536561722463743
4626,2,9,60,26,-3.372811026394178,-0.001040540131284656,0.000812324869952911,-3.330583416367394,0.0021998320698600853,0.0008182703332451058
4627,2,9,60,27,-3.352453386610897,0.00015638859488996035,0.0009024190141467424,-3.329068812561229,0.0003093251151650862,0.0008789475652227188
4628,2,9,60,28,-3.3720225809609934,0.0011364655208666438,0.0008886869193197159,-3.374262702075251,0.001763839060892845,0.0009012248637929048
4629,2,9,60,29,-3.360000135803764,0.00015338642001704798,0.000890335765110272,-3.3482525684071183,0.0028148350607993325,0.0008903317504728478
4630,2,9,60,30,-3.3739886823674645,0.0009689957849073219,0.0009743748650442095,-3.3482750398637515,0.0010837958587217099,0.000968141383608844
4631,2,9,60,31,-3.3713754873039354,0.0011158305203544394,0.0009128988724225362,-3.3685891142285596,0.0027004418759397518,0.0009149926269715405
4632,2,9,60,32,-3.356589299833451,-0.00026759288691348827,0.001030959339999417,-3.343054377723273,0.002088961815931713,0.001000306537386799
4633,2,9,60,33,-3.3783864206867733,-0.0016066827481676562,0.0009392106440060423,-3.3537839587323344,-0.0016776613367860762,0.0009229275149037076
4634,2,9,60,34,-3.3785953600506065,0.001565693925079601,0.0008932503718965706,-3.3489541012862873,0.0036697469920641415,0.0008673868835104271
4635,2,9,60,35,-3.381624157552024,0.0006141829447664665,0.001086465353448013,-3.3574940295419338,0.0033192280223997917,0.001104025045853269
4636,2,9,60,36,-3.3717600519739928,0.00048811046716863634,0.0009430975343830501,-3.3528226460609236,0.0004930675355241234,0.0009235730595347214
4637,2,9,60,37,-3.362960361655503,0.0028470189223250937,0.0008872246574385036,-3.3547193416724,0.003891097531177498,0.0008844161784683862
4638,2,9,60,38,-3.3672049740540215,-0.0018114316116356137,0.0009607278697584079,-3.3529964368195717,0.00014446621987458717,0.0009555981943547741
4639,2,9,60,39,-3.3508620806276683,0.0006565318641595038,0.0010189807482245284,-3.3325739286716907,0.0011773399318509797,0.0010112838172777862
4640,2,9,60,40,-3.3798918873500625,6.424917420158399e-05,0.0008392014104923458,-3.3503353007323544,0.0011664363907922355,0.0007980500303272936
4641,2,9,60,41,-3.3709950844968253,-0.0002750057235889723,0.0009663258878994663,-3.344882681352831,0.0013291683742619556,0.0009684134308072031
4642,2,9,60,42,-3.381200669297329,0.00028724022644433824,0.0009223082235299206,-3.3581049396096043,-0.000160417492352476,0.0009110553458987578
4643,2,9,60,43,-3.3507982559923626,0.0008179571570606429,0.0009431279797434417,-3.356669074524819,0.00256330654625389,0.0009406859817594833
4644,2,9,60,44,-3.387409551100865,0.00031256577283363726,0.0008590022340991699,-3.3503936276529855,0.0009588514423467218,0.0008732592838085762
4645,2,9,60,45,-3.3824005894067946,-0.0005636006520344196,0.0009909195934939656,-3.357095825284787,-0.0005005147557294474,0.0009743865068461557
4646,2,9,60,46,-3.3961048118149746,0.0001805368375678081,0.0010277432587710586,-3.375005568010543,0.0023725076444353543,0.0009868263461352464
4647,2,9,60,47,-3.3850898346243796,-0.0004763652609229698,0.0008875242826885019,-3.361573572567344,0.0019183565835281685,0.0008971318013877561
4648,2,9,60,48,-3.380908746488783,0.0020525290661466654,0.0010110300055877221,-3.347055772796339,0.0010638152434325053,0.000997719422615772
4649,2,9,60,49,-3.3835592715908747,-0.00095873080136419,0.0008832188125499182,-3.374465465603407,0.0019263205515132114,0.0008816436470007083
4650,2,9,60,50,-3.3773407657441146,-0.0015263021958282223,0.0008705295075308172,-3.3521332557761907,0.00025341681440755367,0.0008841242229126575
4651,2,9,60,51,-3.370843563410569,0.0010100485151621093,0.0007622590487558146,-3.3598337792245676,0.001424871844351848,0.0007650548492865743
4652,2,9,60,52,-3.3727773549956503,-0.00028624418887162944,0.0010509262920896016,-3.3671288372575936,0.003601273827386814,0.0010570041974501576
4653,2,9,60,53,-3.3675045467650344,0.0022732482068733586,0.001034574752787623,-3.337137880937582,0.0023252834609085336,0.001013186290915164
4654,2,9,60,54,-3.3752296658546372,0.001422842253461443,0.0009226700464109931,-3.36781719356033,0.0027142507283891087,0.0009203992918968575
4655,2,9,60,55,-3.373509239226338,0.0016115026286279744,0.0009294406648593567,-3.34835805987665,0.004521635440966945,0.0009094354869774992
4656,2,9,60,56,-3.375574387332599,0.0001999929772552423,0.0008075244951262104,-3.3308250386629026,0.0010365572418569806,0.000810052769184999
4657,2,9,60,57,-3.3746634671257913,0.0014702076424255792,0.001059229599290295,-3.3582589915843952,0.0029397111435490657,0.001025418615205965
4658,2,9,60,58,-3.3707599119889182,-9.345093643532882e-05,0.0009472447128205326,-3.3637031664681527,0.00214438088624255,0.0009218984161854255
4659,2,9,60,59,-3.3882716001270343,-0.00011905117841938865,0.0009693517544588305,-3.36030580158415,0.00019934291299515206,0.0009563707427249081
4660,2,9,60,60,-3.389294790447584,0.00260255989409406,0.0008161502747737622,-3.385730607185195,0.00357002343044935,0.0008612902711202463
4661,2,9,60,61,-3.3641796141212934,-0.0035534494123242106,0.0009377779888419748,-3.3271125444928447,0.0013666702854768075,0.0009405706804752206
4662,2,9,60,62,-3.369517098523062,-0.0007761986001346752,0.0008560328737880195,-3.3426362822666413,-0.0008285579177871632,0.0008511561912438957
4663,2,9,60,63,-3.3954531652540028,0.0003665766311723834,0.0008273676742307075,-3.3770947716962043,0.0029871842503852043,0.0007823674704391264
4664,2,9,60,64,-3.379784530112501,-0.0004955840498489981,0.0009528188080352614,-3.349429029560867,0.003923495895112871,0.0009556016074937519
4665,2,9,60,65,-3.339854743046341,0.0018631499443069813,0.0010005369321560793,-3.323289055097342,0.0015232759256259408,0.0009922436553273552
4666,2,9,60,66,-3.3513235823820415,0.00047860140353998566,0.0010002511508966846,-3.326886165782608,0.0015306718680532364,0.0009853485767698173
4667,2,9,60,67,-3.3891033222988307,-0.0015041544267484907,0.0009480202028556105,-3.366302345537198,0.0028478016888850953,0.0008747708692326711
4668,2,9,60,68,-3.368921775917791,0.0005552139117867898,0.001072865804472147,-3.3399398999081162,0.0008715842400158099,0.0010795018788688697
